Freq.	V(n002)
2.01140719820017e+01	(5.49975196552122e+00dB,1.79992084216280e+02°)
2.01256539058038e+01	(5.49975194511231e+00dB,1.79991151112748e+02°)
2.01372424986165e+01	(5.49975192239994e+00dB,1.79990218006288e+02°)
2.01488377642798e+01	(5.49975189738408e+00dB,1.79989284896592e+02°)
2.01604397066362e+01	(5.49975187006469e+00dB,1.79988351783350e+02°)
2.01720483295301e+01	(5.49975184044174e+00dB,1.79987418666255e+02°)
2.01836636368082e+01	(5.49975180851520e+00dB,1.79986485544998e+02°)
2.01952856323195e+01	(5.49975177428500e+00dB,1.79985552419269e+02°)
2.02069143199151e+01	(5.49975173775113e+00dB,1.79984619288760e+02°)
2.02185497034485e+01	(5.49975169891351e+00dB,1.79983686153163e+02°)
2.02301917867753e+01	(5.49975165777212e+00dB,1.79982753012169e+02°)
2.02418405737532e+01	(5.49975161432688e+00dB,1.79981819865468e+02°)
2.02534960682423e+01	(5.49975156857773e+00dB,1.79980886712753e+02°)
2.02651582741048e+01	(5.49975152052463e+00dB,1.79979953553714e+02°)
2.02768271952053e+01	(5.49975147016751e+00dB,1.79979020388044e+02°)
2.02885028354105e+01	(5.49975141750630e+00dB,1.79978087215432e+02°)
2.03001851985894e+01	(5.49975136254093e+00dB,1.79977154035570e+02°)
2.03118742886130e+01	(5.49975130527133e+00dB,1.79976220848151e+02°)
2.03235701093547e+01	(5.49975124569741e+00dB,1.79975287652864e+02°)
2.03352726646903e+01	(5.49975118381911e+00dB,1.79974354449401e+02°)
2.03469819584976e+01	(5.49975111963634e+00dB,1.79973421237453e+02°)
2.03586979946566e+01	(5.49975105314902e+00dB,1.79972488016713e+02°)
2.03704207770497e+01	(5.49975098435705e+00dB,1.79971554786870e+02°)
2.03821503095614e+01	(5.49975091326035e+00dB,1.79970621547616e+02°)
2.03938865960786e+01	(5.49975083985883e+00dB,1.79969688298643e+02°)
2.04056296404903e+01	(5.49975076415238e+00dB,1.79968755039642e+02°)
2.04173794466878e+01	(5.49975068614090e+00dB,1.79967821770303e+02°)
2.04291360185645e+01	(5.49975060582431e+00dB,1.79966888490319e+02°)
2.04408993600163e+01	(5.49975052320247e+00dB,1.79965955199380e+02°)
2.04526694749411e+01	(5.49975043827529e+00dB,1.79965021897177e+02°)
2.04644463672392e+01	(5.49975035104266e+00dB,1.79964088583403e+02°)
2.04762300408131e+01	(5.49975026150445e+00dB,1.79963155257747e+02°)
2.04880204995675e+01	(5.49975016966055e+00dB,1.79962221919902e+02°)
2.04998177474094e+01	(5.49975007551084e+00dB,1.79961288569559e+02°)
2.05116217882481e+01	(5.49974997905519e+00dB,1.79960355206408e+02°)
2.05234326259950e+01	(5.49974988029349e+00dB,1.79959421830141e+02°)
2.05352502645639e+01	(5.49974977922558e+00dB,1.79958488440449e+02°)
2.05470747078707e+01	(5.49974967585135e+00dB,1.79957555037023e+02°)
2.05589059598338e+01	(5.49974957017065e+00dB,1.79956621619555e+02°)
2.05707440243736e+01	(5.49974946218335e+00dB,1.79955688187736e+02°)
2.05825889054129e+01	(5.49974935188930e+00dB,1.79954754741257e+02°)
2.05944406068768e+01	(5.49974923928835e+00dB,1.79953821279809e+02°)
2.06062991326924e+01	(5.49974912438036e+00dB,1.79952887803083e+02°)
2.06181644867893e+01	(5.49974900716518e+00dB,1.79951954310770e+02°)
2.06300366730995e+01	(5.49974888764265e+00dB,1.79951020802562e+02°)
2.06419156955568e+01	(5.49974876581260e+00dB,1.79950087278150e+02°)
2.06538015580977e+01	(5.49974864167489e+00dB,1.79949153737225e+02°)
2.06656942646607e+01	(5.49974851522934e+00dB,1.79948220179478e+02°)
2.06775938191867e+01	(5.49974838647579e+00dB,1.79947286604600e+02°)
2.06895002256190e+01	(5.49974825541407e+00dB,1.79946353012283e+02°)
2.07014134879028e+01	(5.49974812204400e+00dB,1.79945419402217e+02°)
2.07133336099858e+01	(5.49974798636541e+00dB,1.79944485774093e+02°)
2.07252605958181e+01	(5.49974784837812e+00dB,1.79943552127604e+02°)
2.07371944493518e+01	(5.49974770808194e+00dB,1.79942618462439e+02°)
2.07491351745414e+01	(5.49974756547669e+00dB,1.79941684778290e+02°)
2.07610827753438e+01	(5.49974742056218e+00dB,1.79940751074849e+02°)
2.07730372557179e+01	(5.49974727333822e+00dB,1.79939817351805e+02°)
2.07849986196252e+01	(5.49974712380462e+00dB,1.79938883608851e+02°)
2.07969668710293e+01	(5.49974697196117e+00dB,1.79937949845677e+02°)
2.08089420138959e+01	(5.49974681780768e+00dB,1.79937016061975e+02°)
2.08209240521935e+01	(5.49974666134393e+00dB,1.79936082257435e+02°)
2.08329129898923e+01	(5.49974650256974e+00dB,1.79935148431748e+02°)
2.08449088309652e+01	(5.49974634148487e+00dB,1.79934214584607e+02°)
2.08569115793872e+01	(5.49974617808913e+00dB,1.79933280715701e+02°)
2.08689212391356e+01	(5.49974601238229e+00dB,1.79932346824721e+02°)
2.08809378141901e+01	(5.49974584436413e+00dB,1.79931412911360e+02°)
2.08929613085326e+01	(5.49974567403444e+00dB,1.79930478975307e+02°)
2.09049917261474e+01	(5.49974550139298e+00dB,1.79929545016254e+02°)
2.09170290710208e+01	(5.49974532643953e+00dB,1.79928611033892e+02°)
2.09290733471417e+01	(5.49974514917386e+00dB,1.79927677027912e+02°)
2.09411245585012e+01	(5.49974496959573e+00dB,1.79926742998004e+02°)
2.09531827090926e+01	(5.49974478770490e+00dB,1.79925808943860e+02°)
2.09652478029118e+01	(5.49974460350114e+00dB,1.79924874865172e+02°)
2.09773198439566e+01	(5.49974441698420e+00dB,1.79923940761629e+02°)
2.09893988362275e+01	(5.49974422815382e+00dB,1.79923006632922e+02°)
2.10014847837268e+01	(5.49974403700977e+00dB,1.79922072478744e+02°)
2.10135776904597e+01	(5.49974384355180e+00dB,1.79921138298784e+02°)
2.10256775604332e+01	(5.49974364777963e+00dB,1.79920204092733e+02°)
2.10377843976569e+01	(5.49974344969302e+00dB,1.79919269860283e+02°)
2.10498982061427e+01	(5.49974324929170e+00dB,1.79918335601125e+02°)
2.10620189899046e+01	(5.49974304657541e+00dB,1.79917401314949e+02°)
2.10741467529592e+01	(5.49974284154387e+00dB,1.79916467001446e+02°)
2.10862814993251e+01	(5.49974263419682e+00dB,1.79915532660308e+02°)
2.10984232330234e+01	(5.49974242453399e+00dB,1.79914598291224e+02°)
2.11105719580776e+01	(5.49974221255509e+00dB,1.79913663893887e+02°)
2.11227276785133e+01	(5.49974199825984e+00dB,1.79912729467986e+02°)
2.11348903983586e+01	(5.49974178164797e+00dB,1.79911795013213e+02°)
2.11470601216438e+01	(5.49974156271917e+00dB,1.79910860529258e+02°)
2.11592368524016e+01	(5.49974134147318e+00dB,1.79909926015813e+02°)
2.11714205946669e+01	(5.49974111790968e+00dB,1.79908991472568e+02°)
2.11836113524771e+01	(5.49974089202838e+00dB,1.79908056899215e+02°)
2.11958091298719e+01	(5.49974066382900e+00dB,1.79907122295443e+02°)
2.12080139308930e+01	(5.49974043331122e+00dB,1.79906187660943e+02°)
2.12202257595850e+01	(5.49974020047473e+00dB,1.79905252995407e+02°)
2.12324446199943e+01	(5.49973996531924e+00dB,1.79904318298525e+02°)
2.12446705161699e+01	(5.49973972784442e+00dB,1.79903383569989e+02°)
2.12569034521632e+01	(5.49973948804997e+00dB,1.79902448809488e+02°)
2.12691434320276e+01	(5.49973924593557e+00dB,1.79901514016713e+02°)
2.12813904598192e+01	(5.49973900150089e+00dB,1.79900579191356e+02°)
2.12936445395962e+01	(5.49973875474562e+00dB,1.79899644333107e+02°)
2.13059056754193e+01	(5.49973850566942e+00dB,1.79898709441657e+02°)
2.13181738713514e+01	(5.49973825427197e+00dB,1.79897774516695e+02°)
2.13304491314578e+01	(5.49973800055294e+00dB,1.79896839557915e+02°)
2.13427314598062e+01	(5.49973774451198e+00dB,1.79895904565004e+02°)
2.13550208604664e+01	(5.49973748614876e+00dB,1.79894969537656e+02°)
2.13673173375109e+01	(5.49973722546294e+00dB,1.79894034475559e+02°)
2.13796208950144e+01	(5.49973696245417e+00dB,1.79893099378406e+02°)
2.13919315370537e+01	(5.49973669712210e+00dB,1.79892164245885e+02°)
2.14042492677083e+01	(5.49973642946639e+00dB,1.79891229077689e+02°)
2.14165740910599e+01	(5.49973615948667e+00dB,1.79890293873508e+02°)
2.14289060111926e+01	(5.49973588718260e+00dB,1.79889358633031e+02°)
2.14412450321927e+01	(5.49973561255380e+00dB,1.79888423355951e+02°)
2.14535911581491e+01	(5.49973533559992e+00dB,1.79887488041957e+02°)
2.14659443931528e+01	(5.49973505632059e+00dB,1.79886552690741e+02°)
2.14783047412973e+01	(5.49973477471545e+00dB,1.79885617301992e+02°)
2.14906722066785e+01	(5.49973449078410e+00dB,1.79884681875401e+02°)
2.15030467933945e+01	(5.49973420452619e+00dB,1.79883746410658e+02°)
2.15154285055460e+01	(5.49973391594134e+00dB,1.79882810907455e+02°)
2.15278173472357e+01	(5.49973362502915e+00dB,1.79881875365482e+02°)
2.15402133225690e+01	(5.49973333178925e+00dB,1.79880939784429e+02°)
2.15526164356535e+01	(5.49973303622124e+00dB,1.79880004163986e+02°)
2.15650266905993e+01	(5.49973273832475e+00dB,1.79879068503845e+02°)
2.15774440915186e+01	(5.49973243809936e+00dB,1.79878132803696e+02°)
2.15898686425263e+01	(5.49973213554469e+00dB,1.79877197063228e+02°)
2.16023003477394e+01	(5.49973183066033e+00dB,1.79876261282133e+02°)
2.16147392112774e+01	(5.49973152344588e+00dB,1.79875325460101e+02°)
2.16271852372621e+01	(5.49973121390093e+00dB,1.79874389596822e+02°)
2.16396384298179e+01	(5.49973090202508e+00dB,1.79873453691987e+02°)
2.16520987930712e+01	(5.49973058781791e+00dB,1.79872517745287e+02°)
2.16645663311511e+01	(5.49973027127900e+00dB,1.79871581756410e+02°)
2.16770410481889e+01	(5.49972995240794e+00dB,1.79870645725049e+02°)
2.16895229483183e+01	(5.49972963120430e+00dB,1.79869709650892e+02°)
2.17020120356754e+01	(5.49972930766766e+00dB,1.79868773533631e+02°)
2.17145083143988e+01	(5.49972898179759e+00dB,1.79867837372956e+02°)
2.17270117886293e+01	(5.49972865359365e+00dB,1.79866901168557e+02°)
2.17395224625102e+01	(5.49972832305543e+00dB,1.79865964920125e+02°)
2.17520403401871e+01	(5.49972799018246e+00dB,1.79865028627349e+02°)
2.17645654258080e+01	(5.49972765497433e+00dB,1.79864092289920e+02°)
2.17770977235235e+01	(5.49972731743057e+00dB,1.79863155907528e+02°)
2.17896372374861e+01	(5.49972697755075e+00dB,1.79862219479863e+02°)
2.18021839718513e+01	(5.49972663533442e+00dB,1.79861283006616e+02°)
2.18147379307766e+01	(5.49972629078111e+00dB,1.79860346487477e+02°)
2.18272991184219e+01	(5.49972594389039e+00dB,1.79859409922136e+02°)
2.18398675389496e+01	(5.49972559466177e+00dB,1.79858473310283e+02°)
2.18524431965246e+01	(5.49972524309482e+00dB,1.79857536651608e+02°)
2.18650260953140e+01	(5.49972488918905e+00dB,1.79856599945801e+02°)
2.18776162394873e+01	(5.49972453294400e+00dB,1.79855663192553e+02°)
2.18902136332167e+01	(5.49972417435920e+00dB,1.79854726391554e+02°)
2.19028182806764e+01	(5.49972381343418e+00dB,1.79853789542493e+02°)
2.19154301860432e+01	(5.49972345016845e+00dB,1.79852852645061e+02°)
2.19280493534963e+01	(5.49972308456154e+00dB,1.79851915698948e+02°)
2.19406757872173e+01	(5.49972271661295e+00dB,1.79850978703843e+02°)
2.19533094913903e+01	(5.49972234632221e+00dB,1.79850041659438e+02°)
2.19659504702016e+01	(5.49972197368883e+00dB,1.79849104565421e+02°)
2.19785987278400e+01	(5.49972159871231e+00dB,1.79848167421483e+02°)
2.19912542684969e+01	(5.49972122139215e+00dB,1.79847230227314e+02°)
2.20039170963658e+01	(5.49972084172786e+00dB,1.79846292982604e+02°)
2.20165872156427e+01	(5.49972045971892e+00dB,1.79845355687043e+02°)
2.20292646305263e+01	(5.49972007536485e+00dB,1.79844418340320e+02°)
2.20419493452174e+01	(5.49971968866512e+00dB,1.79843480942126e+02°)
2.20546413639192e+01	(5.49971929961922e+00dB,1.79842543492150e+02°)
2.20673406908376e+01	(5.49971890822665e+00dB,1.79841605990083e+02°)
2.20800473301807e+01	(5.49971851448688e+00dB,1.79840668435614e+02°)
2.20927612861591e+01	(5.49971811839939e+00dB,1.79839730828433e+02°)
2.21054825629858e+01	(5.49971771996366e+00dB,1.79838793168230e+02°)
2.21182111648761e+01	(5.49971731917916e+00dB,1.79837855454694e+02°)
2.21309470960481e+01	(5.49971691604535e+00dB,1.79836917687516e+02°)
2.21436903607219e+01	(5.49971651056171e+00dB,1.79835979866385e+02°)
2.21564409631203e+01	(5.49971610272770e+00dB,1.79835041990991e+02°)
2.21691989074684e+01	(5.49971569254278e+00dB,1.79834104061024e+02°)
2.21819641979939e+01	(5.49971528000640e+00dB,1.79833166076173e+02°)
2.21947368389267e+01	(5.49971486511802e+00dB,1.79832228036129e+02°)
2.22075168344992e+01	(5.49971444787710e+00dB,1.79831289940580e+02°)
2.22203041889465e+01	(5.49971402828306e+00dB,1.79830351789216e+02°)
2.22330989065057e+01	(5.49971360633538e+00dB,1.79829413581728e+02°)
2.22459009914167e+01	(5.49971318203347e+00dB,1.79828475317805e+02°)
2.22587104479217e+01	(5.49971275537679e+00dB,1.79827536997135e+02°)
2.22715272802653e+01	(5.49971232636476e+00dB,1.79826598619410e+02°)
2.22843514926947e+01	(5.49971189499682e+00dB,1.79825660184319e+02°)
2.22971830894593e+01	(5.49971146127240e+00dB,1.79824721691550e+02°)
2.23100220748112e+01	(5.49971102519093e+00dB,1.79823783140794e+02°)
2.23228684530048e+01	(5.49971058675182e+00dB,1.79822844531740e+02°)
2.23357222282969e+01	(5.49971014595450e+00dB,1.79821905864078e+02°)
2.23485834049470e+01	(5.49970970279837e+00dB,1.79820967137497e+02°)
2.23614519872168e+01	(5.49970925728287e+00dB,1.79820028351686e+02°)
2.23743279793706e+01	(5.49970880940739e+00dB,1.79819089506336e+02°)
2.23872113856750e+01	(5.49970835917134e+00dB,1.79818150601134e+02°)
2.24001022103992e+01	(5.49970790657413e+00dB,1.79817211635772e+02°)
2.24130004578149e+01	(5.49970745161516e+00dB,1.79816272609938e+02°)
2.24259061321960e+01	(5.49970699429382e+00dB,1.79815333523321e+02°)
2.24388192378192e+01	(5.49970653460952e+00dB,1.79814394375611e+02°)
2.24517397789635e+01	(5.49970607256164e+00dB,1.79813455166497e+02°)
2.24646677599102e+01	(5.49970560814956e+00dB,1.79812515895669e+02°)
2.24776031849434e+01	(5.49970514137268e+00dB,1.79811576562816e+02°)
2.24905460583494e+01	(5.49970467223038e+00dB,1.79810637167627e+02°)
2.25034963844170e+01	(5.49970420072203e+00dB,1.79809697709791e+02°)
2.25164541674377e+01	(5.49970372684702e+00dB,1.79808758188997e+02°)
2.25294194117052e+01	(5.49970325060471e+00dB,1.79807818604935e+02°)
2.25423921215158e+01	(5.49970277199447e+00dB,1.79806878957294e+02°)
2.25553723011683e+01	(5.49970229101568e+00dB,1.79805939245763e+02°)
2.25683599549638e+01	(5.49970180766769e+00dB,1.79804999470032e+02°)
2.25813550872060e+01	(5.49970132194986e+00dB,1.79804059629788e+02°)
2.25943577022013e+01	(5.49970083386156e+00dB,1.79803119724722e+02°)
2.26073678042581e+01	(5.49970034340213e+00dB,1.79802179754523e+02°)
2.26203853976877e+01	(5.49969985057092e+00dB,1.79801239718878e+02°)
2.26334104868036e+01	(5.49969935536729e+00dB,1.79800299617479e+02°)
2.26464430759221e+01	(5.49969885779057e+00dB,1.79799359450013e+02°)
2.26594831693616e+01	(5.49969835784011e+00dB,1.79798419216169e+02°)
2.26725307714432e+01	(5.49969785551525e+00dB,1.79797478915637e+02°)
2.26855858864906e+01	(5.49969735081532e+00dB,1.79796538548105e+02°)
2.26986485188297e+01	(5.49969684373966e+00dB,1.79795598113263e+02°)
2.27117186727891e+01	(5.49969633428759e+00dB,1.79794657610799e+02°)
2.27247963526999e+01	(5.49969582245843e+00dB,1.79793717040402e+02°)
2.27378815628956e+01	(5.49969530825152e+00dB,1.79792776401761e+02°)
2.27509743077121e+01	(5.49969479166617e+00dB,1.79791835694565e+02°)
2.27640745914882e+01	(5.49969427270169e+00dB,1.79790894918503e+02°)
2.27771824185646e+01	(5.49969375135740e+00dB,1.79789954073263e+02°)
2.27902977932851e+01	(5.49969322763261e+00dB,1.79789013158534e+02°)
2.28034207199956e+01	(5.49969270152663e+00dB,1.79788072174005e+02°)
2.28165512030446e+01	(5.49969217303875e+00dB,1.79787131119365e+02°)
2.28296892467832e+01	(5.49969164216828e+00dB,1.79786189994302e+02°)
2.28428348555649e+01	(5.49969110891452e+00dB,1.79785248798505e+02°)
2.28559880337457e+01	(5.49969057327676e+00dB,1.79784307531663e+02°)
2.28691487856842e+01	(5.49969003525430e+00dB,1.79783366193464e+02°)
2.28823171157415e+01	(5.49968949484641e+00dB,1.79782424783597e+02°)
2.28954930282811e+01	(5.49968895205238e+00dB,1.79781483301750e+02°)
2.29086765276691e+01	(5.49968840687150e+00dB,1.79780541747613e+02°)
2.29218676182741e+01	(5.49968785930304e+00dB,1.79779600120873e+02°)
2.29350663044673e+01	(5.49968730934629e+00dB,1.79778658421219e+02°)
2.29482725906222e+01	(5.49968675700050e+00dB,1.79777716648340e+02°)
2.29614864811150e+01	(5.49968620226495e+00dB,1.79776774801923e+02°)
2.29747079803243e+01	(5.49968564513890e+00dB,1.79775832881659e+02°)
2.29879370926315e+01	(5.49968508562163e+00dB,1.79774890887234e+02°)
2.30011738224201e+01	(5.49968452371238e+00dB,1.79773948818337e+02°)
2.30144181740764e+01	(5.49968395941041e+00dB,1.79773006674657e+02°)
2.30276701519892e+01	(5.49968339271498e+00dB,1.79772064455882e+02°)
2.30409297605498e+01	(5.49968282362534e+00dB,1.79771122161701e+02°)
2.30541970041519e+01	(5.49968225214073e+00dB,1.79770179791801e+02°)
2.30674718871920e+01	(5.49968167826039e+00dB,1.79769237345870e+02°)
2.30807544140689e+01	(5.49968110198357e+00dB,1.79768294823598e+02°)
2.30940445891840e+01	(5.49968052330950e+00dB,1.79767352224673e+02°)
2.31073424169413e+01	(5.49967994223742e+00dB,1.79766409548781e+02°)
2.31206479017472e+01	(5.49967935876655e+00dB,1.79765466795613e+02°)
2.31339610480108e+01	(5.49967877289614e+00dB,1.79764523964855e+02°)
2.31472818601437e+01	(5.49967818462539e+00dB,1.79763581056196e+02°)
2.31606103425599e+01	(5.49967759395353e+00dB,1.79762638069325e+02°)
2.31739464996760e+01	(5.49967700087979e+00dB,1.79761695003928e+02°)
2.31872903359114e+01	(5.49967640540336e+00dB,1.79760751859694e+02°)
2.32006418556876e+01	(5.49967580752347e+00dB,1.79759808636312e+02°)
2.32140010634289e+01	(5.49967520723933e+00dB,1.79758865333469e+02°)
2.32273679635623e+01	(5.49967460455014e+00dB,1.79757921950853e+02°)
2.32407425605170e+01	(5.49967399945510e+00dB,1.79756978488152e+02°)
2.32541248587250e+01	(5.49967339195341e+00dB,1.79756034945054e+02°)
2.32675148626207e+01	(5.49967278204426e+00dB,1.79755091321247e+02°)
2.32809125766413e+01	(5.49967216972686e+00dB,1.79754147616418e+02°)
2.32943180052262e+01	(5.49967155500038e+00dB,1.79753203830256e+02°)
2.33077311528176e+01	(5.49967093786401e+00dB,1.79752259962449e+02°)
2.33211520238602e+01	(5.49967031831694e+00dB,1.79751316012683e+02°)
2.33345806228012e+01	(5.49966969635836e+00dB,1.79750371980648e+02°)
2.33480169540905e+01	(5.49966907198743e+00dB,1.79749427866030e+02°)
2.33614610221805e+01	(5.49966844520332e+00dB,1.79748483668517e+02°)
2.33749128315260e+01	(5.49966781600522e+00dB,1.79747539387797e+02°)
2.33883723865847e+01	(5.49966718439227e+00dB,1.79746595023558e+02°)
2.34018396918165e+01	(5.49966655036366e+00dB,1.79745650575488e+02°)
2.34153147516842e+01	(5.49966591391853e+00dB,1.79744706043272e+02°)
2.34287975706529e+01	(5.49966527505606e+00dB,1.79743761426601e+02°)
2.34422881531903e+01	(5.49966463377538e+00dB,1.79742816725160e+02°)
2.34557865037670e+01	(5.49966399007566e+00dB,1.79741871938638e+02°)
2.34692926268558e+01	(5.49966334395603e+00dB,1.79740927066721e+02°)
2.34828065269321e+01	(5.49966269541565e+00dB,1.79739982109098e+02°)
2.34963282084742e+01	(5.49966204445366e+00dB,1.79739037065456e+02°)
2.35098576759626e+01	(5.49966139106919e+00dB,1.79738091935482e+02°)
2.35233949338806e+01	(5.49966073526138e+00dB,1.79737146718863e+02°)
2.35369399867140e+01	(5.49966007702937e+00dB,1.79736201415288e+02°)
2.35504928389512e+01	(5.49965941637227e+00dB,1.79735256024442e+02°)
2.35640534950832e+01	(5.49965875328922e+00dB,1.79734310546014e+02°)
2.35776219596036e+01	(5.49965808777933e+00dB,1.79733364979691e+02°)
2.35911982370086e+01	(5.49965741984174e+00dB,1.79732419325159e+02°)
2.36047823317968e+01	(5.49965674947555e+00dB,1.79731473582107e+02°)
2.36183742484697e+01	(5.49965607667986e+00dB,1.79730527750221e+02°)
2.36319739915312e+01	(5.49965540145381e+00dB,1.79729581829189e+02°)
2.36455815654878e+01	(5.49965472379648e+00dB,1.79728635818697e+02°)
2.36591969748486e+01	(5.49965404370700e+00dB,1.79727689718432e+02°)
2.36728202241254e+01	(5.49965336118443e+00dB,1.79726743528083e+02°)
2.36864513178324e+01	(5.49965267622791e+00dB,1.79725797247335e+02°)
2.37000902604866e+01	(5.49965198883650e+00dB,1.79724850875876e+02°)
2.37137370566076e+01	(5.49965129900931e+00dB,1.79723904413392e+02°)
2.37273917107173e+01	(5.49965060674542e+00dB,1.79722957859571e+02°)
2.37410542273406e+01	(5.49964991204391e+00dB,1.79722011214100e+02°)
2.37547246110048e+01	(5.49964921490386e+00dB,1.79721064476665e+02°)
